text,language,source,label
"“Punctuality is the order of the day. We don’t allow absenteeism, without a valid reason, and we have no dropouts. Our learners’ concentration and general performance have also improved,” she adds. As the prize for winning the award is a state-of-the-art kitchen built by the Tiger Brands Foundation, the school’s nutrition programme is set to become even better.",eng,human,0
"An innovative initiative is empowering people with disabilities by providing them with the opportunity to learn how to drive. Through a specialized program led by the Quad Para Association of South Africa (QASA), 120 disabled individuals have already received training. This effort aims to overcome common accessibility barriers and increase independence for the beneficiaries.",eng,machine,1
"Umnyango usunxuse abesifazane abakhulelwe ukuba babhalise kuMomConnect ukuze bathole izindaba zakamuva ze-Listeriosis nje ngoba izingane ezinezinsuku ezingaphansi kwezingama-28 kuyizo ezithinteka kakhulu. “Uma sibuka amanani abantu abathinteke kakhulu, siyaqaphela ukuthi kuwo wonke la maqembu abantu abasengcupheni enkulu, izinsana ezisanda kuzalwa yizona ezithinteka kakhulu. Uma sihlaziya ngamaqembu eminyaka kusukela ekuzalweni kuya eminyakeni engama-93 ubudala, izinsana ezisanda kuzalwa zizodwa nje zicishe zifinyelele kuma--40% abantu abanalesi sifo,” kusho uNgqongqoshe wezeMpilo uDkt Aaron Mo tsoaledi. UNgqongqoshe uphinde wanxusa abasebenzi beze mpilo ukuba baqikelele nakakhulu uma besiza abesifazane abakhulelwe.",zul,human,0
"Isikimu SomfundazeUNgqongqoshe Pandor ukuqinisekisile ukuthi ukuqaliswa koku sebenza kwesikimu somfundaze ku yaqhubeka nga phandle kwe zinkinga. “Isikimu esisha somfundaze siwuhlelo lukahulumeni waseNingizimu Afrika lokungenelela oluba luleke kakhulu futhi, empele ni, olwabantu baseNingizimu Afrika ngoba yintela yabo ekhokhela lokhu,” kusho yena. Isikimu somfundaze sini kezwa izitshudeni eziqalayo enyuvesi kanye nasemako lishi oKufundela Umsebenzi Wezobuchwepheshe Bezandla Nokuqeqeshwa (ama-TVET), kuwona wonke amazinga e minyaka yemfundo. Ukuze kuxhaswe isikimu somfundaze, imali kahulu meni eyengeziwe eyizigidigidi zamarandi eziyi-7.166 ibeke lwa eceleni ngowezi-2018 – kule mali, eyizigidigidi zama randi eziyi-4.581 ibekelwe izi tshudeni ezifanelekile ezifu nda emanyuvesi, ize ezigidigi di zamarandi eziyi-2.585 yona ibe ngeyezitshudeni zamako lishi ama-TVET.",zul,human,0
"We have made improving the efficiency of our ports a priority of Operation Vul-indlela and have focused on rebuilding Transnet, which is one of our valued state-owned enterprises.The new management of Transnet and its operating di-visions are resolutely focused on turning the performance of the port around.The management has ambi-tious and exciting expansion plans for all five of the port’s precincts. These include the deepening of the Maydon Wharf channel to allow larger, modern ves-sels to enter the port, the infill of Pier 1 and Pier 2 to create additional capacity for con tainers and the development of a new container terminal in the Point Precinct. Altogether, the expansion of infrastructure at the port will require R100 billion in new investment over the next decade and more. This will completely transform the port, expanding its capacity for container handling from 2.9 million units to more than 11 million units.These ambitious plans will require greater private sector participation and investment.",eng,human,0
"Lokhu kuyenzeka ngenxa yokuthi abantu abaningi baseNingizimu Afrika bayilandele imiyalelo yokuvalwa kwezwe, ukuqhelelana nabanye abantu kanye nokugqoka izifonyo zo-buso. Ngiyanibonga kakhulu ngalokhu nangakho konke ukuzinikela esenikwenzile.Kulesi sigaba sokudlondlobala kobhubhane, amanye amazwe abe nenani labasulelekile eliphe-zulu ukwedlula thina. Njenga-manje – okungusuku lwama-46 selokhu sabika isigameko se-100 segciwane lecorona – sesinezi-gameko eziqinisekisiwe eziyizi-6 783. Izwe lase-Italy, elinenani labantu elifanayo nelethu, libe nezigameko ezingaphezu kwe-zi-140 000 kanye neMelika ibe nezigameko eziqinisekisiwe ezilinganiselwa ezi-700 000 esikhathini sezinsuku ezinga-ma-46.Kodwa lokhu akusho ukuthi ubungozi sebudlulile.",zul,human,0
"Young people serve as the essential backbone of our nation's foundational structure and intellectual growth. While some may mistakenly perceive the youth as irresponsible or dismissive, they are actually the primary drivers of societal progress. By shaping innovative ways of thinking, they ensure the continued evolution and stability of the country.",eng,machine,1
"Thanks to government support, Mamoshal agae Trading and Projects, an auto-electrical business in Mokopane, was able to pay its workers as well as its rent and rates during the lockdown.Employees in dire straits were able to receive a portion of their salaries.Lindiwe Ntuli, a parale-gal in Centurion, has told how receiving her benefits enabled her to work from home and be able to afford her rent.There are many stories of companies that have been able to stay afloat over the past year because of the support they received from the UIF. The same can be said of the small businesses helped by the various grants and loans provided by a number of departments. These measures greatly helped our people in their time of need.As we transition from relief to recovery, we have to shift gear.While these relief measures were designed to be temporary, the economy will continue to feel the effects of the pandemic for some time.Even as lockdown restrictions have been eased, many companies are struggling to cope with the fallout of months of diminished operations and lost revenue.It is for this reason that, following extensive discussion with social partners at the National Economic Development and Labour Council the COVID TERS benefit has been extended until 15 March 2021 for sectors that have not been able to fully operate.The special COVID grant has been extended for another three months. These remain short-term measures.Our focus now must be on creating an enabling environment for businesses to recover, and for economic growth that spurs job creation and attracts invest ment.The recovery will be difficult and will take time, not least because we are still in the midst of the pandemic.Important as these relief measures are now, we will not be able to sustain them indefinitely.",eng,human,0
"All 22,932 voting stations will be open from 08:00 to 17:00 during the upcoming registration weekend, providing a final opportunity for citizens to sign up. Mr. Mashinini stated that these measures are specifically designed to facilitate access for first-time voters. Eligible residents are encouraged to visit their nearest station to ensure they are registered to vote.",eng,machine,1
"The N3 rehabilitation project is set to improve the lives of South Africans by enhancing critical infrastructure. Uzondi, a company representative, noted that his firm has built a strong reputation through its highly skilled workforce. He emphasized that the team prioritizes efficient time management and meeting project objectives to ensure successful delivery.",eng,machine,1
"Kukhona ukugxila okubi lapho abantu bezama ukubekela abafika ezweni izingcwaba mayelana nenhlekelele yobugebengu esibhekene nayo. Njengoba iNingizimu Afrika ingeyabo bonke abahlala kuyo ngokwezinkambiso zoSomqulu Wenkululeko, kufanele sibhekise amandla ethu ekulweni nobugebengu bokulwa nabo abenzi babo, hhayi abantu abafika ezweni. Kunokuba sidukiswe wukugxeka abafika ezweni, kufanele siphakamise isikhuthazo esithi: ""Yilwa nobugebengu, hhayi nabokufika.""",zul,machine,1
"CACH is a government technology resource managed by the Department of Higher Education and Training (DHET). It serves as a vital link that connects students with various learning and educational opportunities. Specifically, the program assists individuals seeking entry into universities and other training institutions to secure available placements. By streamlining this process, CACH helps students bridge the gap between their aspirations and higher education.",eng,machine,1
"As the festive season approaches, it is essential to exercise financial discipline and avoid the temptation of reckless spending. Overspending during the Christmas holidays can create a lingering burden of debt that jeopardizes one's financial stability well into the new year. By budgeting wisely and prioritizing needs over wants, individuals can enjoy the celebrations without compromising their long-term financial security.",eng,machine,1
"It is clear that much more work needs to be done to address the many challenges that black businesses face. This includes the difficulty of accessing start-up and expansion capital and the ability of SMMEs to find markets for their products. Black women-owned businesses, in particular, encounter difficulties in taking on large-scale empowerment transactions. Breaking the cycle of underdevelopment through black economic empowerment is not just a moral imperative; it also makes business sense.",eng,human,0
"South Africa's youth stand as a powerful beacon of inspiration and hope for the nation. Regardless of their background or location, these young people possess an inherent potential to transform the world around them. As they relentlessly pursue personal growth and improvement, they are simultaneously striving to build a stronger, more prosperous community for all.",eng,machine,1
"Esikhathini esingangekota yeminyaka elikhulu sisebe nzile ukwakha umphakathi onjalo. Senze inqubekela-pha mbili engephikwe, kodwa si senazo izinqinamba eziningi futhi usemuningi umsebenzi okusamele wenziwe. Njengoba sibungaza ukwa mukelwa koMthethosise kelo wentando yabantu, masikhumbule ukuphumula okungujuqu esakuthola kuhlelokusebenza olwalwe sekelwe ukubandlulula ngo kobuhlanga, ukuxhashazwa, ukuphucwa impahla kanye nokucindezelwa olwalukho na ngaphambili. Masikhumbule futhi ukuthi kukithi ukufeza umbono oqukethwe kuMthethosise kelo wethu.",zul,human,0
"South Africa's first female paratrooper Dr Ethel Zulu is leading from the front on her farm where she grows organic vegetables and free-range chickens she supplies to the established supermarkets. That is how the idea of the broilers came about. Within two years, we produced 5 000 broilers and started to supply local super-markets.”She added that her chicken are free-range and organic, with zero hor-mones. She uses chicken manure to grow vegetables such as spinach, broccoli, cabbage and peppers.",eng,human,0
"gov.za and click on ‘register’ at the top of the page. The portal is easy to navigate and offers step-by-step information on how to register a business. Free training The CIPC also recently launched free online training platform Learn-i-Biz to help small, medium and micro enterprise directors and entrepreneurs build their capacity to run successful businesses, while ensuring they comply with the legal requirements. “The platform is a digital study guide and includes video tutorials and a self-examination for each of the seven modules,” said Shakung.",eng,human,0
"Isikhathi sokubhalisela ukuvota sesisondele ekupheleni. UMashinini umathe zonke izikhungo zokuvota eziyizi-22 932 zizovuleka ngempelasonto yokubhalisela, kusukela ngo-08h00 kuya ngo-17h00. Lokhu kwenzelwe ukuvumela ikakhulu abaqala ukubhalisa ukuba bathole ithuba lokuzibhalisa kalula.",zul,machine,1
Umzabalazo wokubuyisa Ubuntu eNingizimu Afrika uqhubeka nokuzama ukubuyisela isithunzi nobuntu emphakathini. Lolu hlelo luhlangabezane nokunqamuka nokuphazamiseka okwenziwa yilabo ababesaba amandla nendudumo yamaqhinga okukhulula isizwe. Inhloso enkulu wukutshala imbewu yokuzigqaja kanye nokubuyisela isithunzi kumadoda nabesifazane abansundu. Lokhu kubalulekile ekwakheni isizwe esizigqajayo nesinengqondo eqotho.,zul,machine,1
"Awukho umgomo ohlinzeka ngokuvikeleka okungama-phesenti ayi-100. Ukugonywa kwenani elanele labantu nakho kakuhlinzeki ngokuvikeleka okuphelele kulabo abangagomile. Noma kunjalo, ngokugonywa kwenani elanele labantu, laba bantu bazoba nokuvikeleka okusezingeni elikahle.Ngakube ukugoma kuphephile na?Imigomo ye-COVID-19 idlula kwinqubo enomsebenzi omkhulu, enezigabagaba zokuhlola, okubandakanya ukuhlolwa kokusebenza kwayo okufaka phakathi izinkulungwane eziyishumi zabantu.Wonke umgomo osetshenzisiwe ohlelweni lokugoma abantu abaningi eNingizimu Afrika kumele ugunyazwe ukusetshenziswa inhlangano Yeziphathimandla Ezilawula Imikhiqizo Yezempilo eNingizimu Afrika i-South Afri-can Health Products Regula-tory Authority. Umgomo i-Oxford University-AstraZeneca usuvele ugunyaziwe kakade ngabalawuli abehlukahlukene emhlabeni jikelele futhi usuqalile ukukhishwa unikezwe abantu kwamanye amazwe.Ngakube iNingizimu Afrika izoyithola kuphi imigomo yayo yokuqala?Amaqoqo okuqala amabili emigomo azofika eNingizimu Afrika (abalelwa esi-gidini ngoMasingana kanye nayizi-500 000 ngoNhlolanja) ngawemigomo i-Oxford University-AstraZeneca evela e-Serum Institute of India.",zul,human,0
"I immediately became interested and wanted to find out more,” says Arendse. Arendse was one of the graduates of the Western Cape government’s Chrysalis Academy youth development programme in 2016. After the programme, she worked at the fire station in Beaufort West, earning only R1 900 per month. But then she came across an opportunity offered by NCC Environmental Ser-vices last year.",eng,human,0
"Abazi kancane ngalokho abafuna ukukufunda kodwa abangenasiqiniseko ukuthi ingabe lo mkhakha ubalungele na. Imisebenzi ehlinzekwa i-CACH Izicelo zamathuba okufunda e-PSET (emanyuvesi, emanyuvesi Obuchwepheshe, emakolishi emfundo yezobuchwepheshe namakhono emisebenzi kanye nokuqeqeshwa kanye ne-Sector Education and Training Authorities). Ulwazi mayelana nosizo lwezimali (Ulwazi lwe-NFSAS). Imisebenzi yokuthuthukisa amakhono omsebenzi (ukwelulekwa, ulwazi, iseluleko kanye nokuhlelela umsebenzi/ulwazi ngalokho ongakukhetha maqondana noxhaso kanye nokuthola imali yokufunda).",zul,human,0
UNingizimu Afrika uhlela ukuqeda Isimo Senhlekelele Kuzwelonke maduze. Lokhu kuzenzeka lapho kuqedwe zonke izinyathelo ezidingekayo ngaphansi koMthetho Wezempilo Kuzwelonke kanye neminye imithetho ehambisana nokunqanda lolu bhubhane. Inhloso wukuhlela indlela efanele yokulawula isimo sezempilo ngaphandle kokusebenzisa imithetho yesimo senhlekelele.,zul,machine,1
"Recent health guidance is addressing common misconceptions regarding COVID-19 vaccinations to provide the public with factual information. Experts clarify that the vaccines cannot cause a person to contract the virus or lead to an infection. Additionally, claims suggesting that vaccines contain microchips for tracking purposes have been debunked as entirely false. These efforts aim to clear up confusion and encourage safe vaccination practices.",eng,machine,1
"The child support grant, currently R480 per month per child, is specifically intended to cover a child's essential needs such as food, clothing, and education. Although the funds are paid to a caregiver, they must be used exclusively for the child's well-being rather than for the caregiver's personal gain. Misusing these funds is a form of exploitation that deprives the child of the resources they are legally entitled to. Caregivers have a fundamental responsibility to ensure these benefits are used strictly for the child's direct care.",eng,machine,1
"Siyaqhubeka nokwenza inqubekelaphambili emizamweni yethu yokubhekana ne-COVID-19, kepha inselele yethu enku-lu isasimele ngaphambili. Kuzo zonke izifundazwe, sisebenzela ukwandisa isibalo samagumbi ezimo ezijwayelekile kanye ne-mibhede yeziguli ze-COVID-19 ezisesimweni esibucayi. Umthamo omumathwa yigumbi lasesibhedlela uyandiswa ezibhedlela eziningi ngokubambezela ukunakekelwa kweziguli ezingadingi usizo olu-phuthumayo, ukuguqulwa kwezinye izindawo zasezibhedlela zibe amawadi engeziwe kanjalo nokwakhiwa noma ukunwetshwa kwezibhedlela zesikhashana.Sisebenzela ukwandisa izinsiza zokuhlinzeka ngomoya-mpilo, imishini yokuphefumula neminye imishini kulabo abadinga ukunakekelwa okubucayi, kubandakanya ukuphambukisa usizo ngomoya-mpilo kwezinye izindawo ubhekiswe ezigulini ze-COVID-19. Sisebenzisa ubuchwepheshe bedijithali ukuqinisa ukuhlonzwa, ukuthungathwa kanye nokuhlaliswa ngabodwana kwabantu abake bahlangana nabantu abanegciwane, kanjalo nokuhlinzeka ngokwesekwa ku-labo abathola imiphumela ebika ukuthi banalo igciwane.Njengoba manje sesisondele kuvuthondaba lokutheleleka kwabantu ngaleli gciwane, sidinga ukucophelela kakhulu ekulandeleni izinyathelo zoku-phepha futhi siqinise izinyathelo ezikhona ukuze sehlisa izinga lokuthelelana ngegciwane.Izimiso ezibekiwe mayelana nokufakwa kwezimfonyo zizo-qiniswa.",zul,human,0
"Operation Vulindlela is a collaborative initiative between the South African government and the private sector designed to accelerate structural reforms. Its primary objective is to remove long-standing barriers that hinder economic growth, particularly within key sectors like energy, logistics, and telecommunications. By addressing critical issues such as high network service costs and skill shortages, the program aims to create a more competitive business environment. Ultimately, these efforts seek to stimulate investment and drive sustainable economic expansion across the country.",eng,machine,1
"Ukuhlala unamanzi awenele emzimbeni futhi ugweme isifo esidalwa ukushisa kwelanga yenza lokhu: • Phuza kakhulu amanzi ukwedlula indlela oyijwayele ngezinsuku lapho kushisa khona.• Hlala ngaphakathi endlini noma endaweni enethunzi.• Gqoka isigqoko esiwumhelane noma usebenzise isambulela.• Hlala uphethe ibhodlela lakho lamanzi futhi uwaphuze njalo.• Thatha amakhefu njalo nje usuke elangeni uma use-benza ngaphandle. • Zipholise ngokuthi use-benzise amabhodlela oku-zifutha. Izinsana kanye nezinganeAbazali kanye nabana-kekeli bezingane kumele baqaphe ngeso lokhozi izingane kanye nezinsana, uku-ze baqinisekise ukuthi zihlala zinamanzi awenele emzimbeni. Omama abasancelisa kufa-nele ukuthi bancelise izinsana zabo kaningana uma kushisa kakhulu.Gcina izingane zakho ngaphakathi endlini noma emthunzini, zigqokise izingubo ezilula futhi uzesule ngendwangu emanzi ukuze zihlale zipholile.",zul,human,0
"Consuming alcohol during pregnancy can cause serious harm to your unborn baby's health and development. If you are finding it difficult to control your alcohol intake, please know that you do not have to face this struggle alone. We encourage you to visit your nearest health clinic to seek professional support and medical guidance. Taking this step is a vital way to protect your child's future and ensure a healthy pregnancy.",eng,machine,1
Usuku lokugcina lwezicelo zoxhaso lwe-NSFAS ususondele. Lolu xhaso luhlinzekwa uMnyango Wezemfundo Ephakeme Nokuqeqeshwa kubantu abasha asebeqedile izifundo zabo noma abafunda kunoma isiphi isinga ezikhungweni zemfundo ephakeme. Abafundi bakhuthazwa ukuba bafake izicelo zabo ngokushesha ukuze bangashayiwa yisikhathi.,zul,machine,1
"While the police and other arms of government are at the forefront in the fight against corruption, ordinary South Africans have their own role to play. Several ongoing investigations and a number of arrests show that government wants",eng,human,0
"Chief Electoral Officer Ms. Mamabolo has announced that voter registration will take place on February 10 and 11, 2018. A total of 22,612 registration centers will be open to the public during this period. These centers are scheduled to open starting at 8:00 AM on both Sunday and Monday.",eng,machine,1
"Ukunyuka kwezindleko zokuphila sekuyisinkinga elikhulu, njengoba ukuthenga ukudla, ukukhokhela izinsiza eziyizidingo kanye nokuhamba kuba nzima kakhulu. Lezi zindleko eziphezulu zibeka ingcindezi enkulu emindenini nasezinhlalo zomphakathi jikelele. Ngakho-ke, kubalulekile ukuthi sibambisane futhi sisizane ukuze sikwazi ukubhekana nalezi zinselelo ezinzima. Ukusebenzisana ngezinhlelo zomphakathi nokuphathisana kahle kungasiza ekunciphiseni ubunzima obubhekene nabo.",zul,machine,1
"The government introduced duty-free goods in 1991 to provide financial relief to low-income households. Since the program's inception, the list of qualifying items has expanded significantly to include a wider variety of products. This ongoing initiative serves as a vital tool for consumers looking to save money on essential goods.",eng,machine,1
"hulumeni eNingizimu Afrika yonkana abakwazi ukwenza umsebenzi wabo wesikole ngenxa yohlelo lukahulumeni oluqinisekisa ukuthi izisu zabo zigcwele ukudla okunempilo. UMnyango Wezemfundo Eyisisekelo (i-DBE), ngokusebenzisa uHlelo Lokuhlinzeka Ngokudla Okunempilo Ezikoleni (i-NSNP), usebenze waze weqa umgomo wawo wokuhlinzeka ngokudla kubafundi bakuleli abangama-75%. Umqondisi we-NSNP kulo mnyango, uNeo Rakwena, uthe izikole eziyizi-20 619 zipheka futhi ziphakele abafundi abalinganiselwa kuzi-9 032 622 ezweni nsuku zonke. Uthe izikole ezingabandakanywanga ohlelweni kumele ziqonde emahhovisi esifunda uma zifuna ukuba yingxenye yohlelo.",zul,human,0
"A COVID-19 vaccine works by training your immune system to recognize and fight the virus. It encourages your body to produce antibodies, which are specialized proteins that act like soldiers to combat infections. By preparing your defenses in advance, the vaccine helps prevent severe illness if you are exposed to the virus. This process ensures your body can respond quickly and effectively to protect your health.",eng,machine,1
CACH is a government-managed technological service provided by the Department of Higher Education and Training (DHET). The program is designed to connect students with various learning opportunities. It specifically assists learners in finding pathways to secure entry into university education.,eng,machine,1
"The containment of the disease in Wuhan City, in Hubei Province and in other places across China required a massive and extraordinary effort. It involved drastic restrictions on daily life and is having a severe impact on the Chinese economy. Other countries that have taken similar measures are having greater success in managing the spread of the disease than countries that have been slower to respond.As the total number of confirmed COVID-19 cases worldwide grows to over 700,000 and the number of deaths exceeds 33,000, we can draw lessons from these countries.It is now abundantly clear that the most effective way for a society to contain the spread of the disease is for the population to remain at home and physically isolated from each other for at least several weeks. And it is important that this lockdown and all other emergency measures are both strictly adhered to and consistently enforced.",eng,human,0
"“What is still uncertain is that our scientists tell us that a new wave will come through a new variant nicknamed Pi, which will need to be more transmissible and escape immunity. But, at this stage, what is confirmed to be dominant are sub-variants of Omicron called B.4 and B.5,” said Phaahla. Prevent transmission You can help prevent the transmission of COVID-19 by ensuring: • That your COVID-19 vaccinations (including booster shots) are up to date. • That indoor spaces are well ventilated.",eng,human,0
"Kubantu abasha abangu-1.2 wezigidi aba ngena emakethe yezemisebenzi nja lo ngonyaka, cishe ingxenye yoku bili kokuthathu kubona ngabantu abangasebenzi noma abasafundela umsebenzi.Ababambiqhaza benkulumo-mpendulwano bakuthokozela ukuthi lufakelwa izibuko emazi ngeni aphezulu kahulumeni udaba lokuntuleka kwamathuba omsebenzi entsheni. Kodwa-ke babe phindaphinda ingoma ejwayele kile: lapho bethi sebemi ngomumo futhi sebekulungele ukufaka isandla emnothweni wezwe ngezindlela ezihlukahlukene, kubandakanya nokuthi babe ngosomabhizinisi, kepha-ke okubavimbelayo ekutheni benze njalo yizithiyo zemicikilisho nemidanti eminingi okumele bachushe kuyona kanye nokuntuleka koxhaso-mali.Njengokusho kuka-Bright Hlongwane ovela enhlanganweni i-Youth in Business South Africa, eqondise kimina, kunesidingo sokuthi kube noxhaso-mali oluthe xaxa olunikezwa abantu abasha abangosomabhizinisi. Wathi bangathanda ukubona izikhungo zezimali, izikhungo zemali yentuthuko, abatshalizimali abahlinzeka ngengqala-bhizinisi, izinkampani zezabelo-masheya ezizimele kanye namabhange okuhweba ahluka hlukene bebolekisa ngemali kubantu abasha abangosomabhizinisi futhi bethatha amashansi ngokubaxhasa kanye nokusebenzisana nabo. Ukuze izwe lethu lichume futhi liphumelele kumele senze konke okusemandleni ethu ukuqinisekisa ukuthi abantu abasha bayakwazi ukubamba iqhaza emnothweni wethu ngendlela enohlonze, kungakhathalekile ukuthi lokho bakwenza ngokuhlinzekwa ngamathuba omsebenzi ohlelekile noma ngokusungula amabhizinisi ukuze bazisebenze ngokwabo.Ngakho-ke kwabe kuyinto efanelekile ukuthi ngisebenzise leli thuba ukwethula uHlelo LukaMongameli Lokungenelela Ekuvulweni Kwamathuba Omsebenzi Aqondiswe Entsheni, okuyinhloso-mbono kanye nohlelo lukazwelonke olukhethekile oluzibeka ngokucacile izinyathelo oku mele zibekwe eqhulwini ekutholeni ikhambi lempicabadala yokuntuleka kwamathuba omsebenzi entsheni.Lokhu kubandakanya nohlelo lwamaxhama okuxhumana lukazwelonke lokuphathwa kwem igudu yomsebenzi, okuwuhlelo oluxhumanisa abantu abafuna umsebenzi nalawo mathuba omsebenzi akhona.",zul,human,0
"Isikhathi seCOVID-19 sabathinta kakhulu abanikazi bamabhizinisi amancane nabathengisa emgwaqeni eNingizimu Afrika ngenxa yokuvalwa kwezwe. Lokhu kwabangela ukuthi abaningi balahlekelwe yizindlela zabo zokuziphilisa, okwenza ukuthi kube nesidingo esikhulu sokusizwa. Kwakudingeka usizo lwezimali kanye nezinye izindlela zokwesekwa ukuze laba bathengisi bakwazi ukumelana nalesi sikhathi esinzima. Lolu hlelo lwasiza ekugcineni amabhizinisi amancane evulekile nasekuvuseleleni imnotho wasendaweni.",zul,machine,1
"Though much focus in recent times has been on whistleblowers in the public sector, we also owe a debt of gratitude to those in the private sector whose actions receive less attention, but are equally important.Whistleblowers are important guardians of our democracy. They raise the alarm against unethical acts and practices in government and organisations.They speak out in good faith and with a reasonable expectation not only that action will be taken on their disclosures, but that they will be protected and not suffer victimisation or prejudice.In South Africa there is extensive legislative protection for whistleblo-wers, including through the Protected Disclosures Act, Labour Relations Act, Companies Act, Protection against Harassment Act, and the Constitution itself.In addition, the Depart-ment of Justice and Correctional Services, working with other law-enforcement agencies, administers the Office of Witness Protection to pro-vide support to vulnerable and intimidated witnesses in any judicial proceedings.Entering witness pro-tection is voluntary, and neither the SAPS nor the NPA can compel a witness to do so. Should a witness receive threats to their life or feel unsafe, they have to inform investigators and apply for admission to the pro-gramme. This successful programme has played a key role in securing succes-sful prosecutions since its inception, particularly with regards to organised crime.It is clear that as the fight against corruption gathers momentum, we need to urgently review our cur-rent approach not only to witness protection, but also to the broader protection of whistleblowers.While numerous systems are in place to enable whistleblowers to report anonymously, we need to tighten up existing systems and provide greater support to those who publicly come forward with information.As society, we need to identify where existing laws and policies are inadequate in protecting the livelihoods, reputations and safety of whistleblo-wers – and work together to address these.The intent of the criminals who target whistleblowers is not only to silence parti-cular individuals – it is also to send a message to other potential whistleblowers.",eng,human,0
"On January 1, 2022, the nation gathered in solemn mourning at St George’s Cathedral in Cape Town to honor the life of Archbishop Desmond Tutu. The service marked a deeply painful moment as citizens united to pay their final respects to the iconic leader. In the wake of this loss, there is a renewed call for all to work together in unity to strengthen the collective will of the people.",eng,machine,1
"South Africa is prioritizing the use of I-PrEP as a critical preventative measure to curb the spread of HIV. This initiative aligns with broader national strategies, such as the Gender-Based Violence and Femicide (GBVF) prevention fund, which aims to eliminate violence against women and children. By integrating HIV prevention with GBVF interventions, the country seeks to provide comprehensive protection for its most vulnerable citizens.",eng,machine,1
"All the scientific models show that the infection rate will continue to rise at a much faster rate in the next few months.However, the speed with which the virus spreads and the number of people who are ultimately infected will be determined by what we do now. That is why the easing of the lockdown needs to be gradual and cautious. It is for this reason that many regulations need to remain in place and why it is absolutely essential that people observe them. I know how difficult this is and I understand the concern that many of our compatriots have about how these regulations are interfering and limiting their rights.",eng,human,0
"Religious communities played a crucial role in combating the COVID-19 pandemic globally. These organizations served as vital hubs for disseminating health information and encouraging vaccination efforts within their congregations. Beyond physical health, they provided essential emotional and spiritual support to individuals mourning the millions of lives lost. By mobilizing resources and volunteers, faith-based groups also helped provide basic necessities to vulnerable populations during lockdowns.",eng,machine,1
"Ukuphinda uhlole abantu abahlangabezana nokugula okungabonakali futhi asebeluleme akunconywa. Umuntu uthathwa njengosephephile ukuba abuyele emsebenzini futhi angaphuma endaweni yokuhlala ngayedwana uma engeke esakwazi ukwesulela abanye ngaleli gciwane. Lokhu kuchaza ukuthi baba nezimpawu zabo zokuqala ezinsukwini ezingaphezu kwezi-10 ezedlule futhi abakabi nazimpawu okungenani izinsuku ezintathu.Ngokuvamile, abasebenzi banga buyela emsebenzini ngaphandle kokuhlola futhi uma: • Beqede izinsuku eziyi-10 eziyimpoqo ukuthi uzihlale endaweni yokugonqa noma yokuhlala ngawedwana.• Labo ababenezimpawu ezimaphakathi noma lezo ezibucayi behlolwa kokwezempi lo.• Beqhubeka nokulandela imi khuba yenhlanzeko yomuntu kanye nokuziqhelelanisa kubantu.• Umqashi egada umsebenzi ukuqinisekisa ukuthi akaphi-ndi asuleleke futhi.• Begqoka izimfonyo, kusuka ngosuku lokuhlonzwa okungenani izinsuku ezingama-21. Ngihlolwe ngatholakala ngi-ngenalo leli gciwane kephangisenezimpawu.",zul,human,0
UPhiko Lohlelo lukaHulumeni Lwezokuxhumana Nokudluliswa Kolwazi (i-GCIS) kanye ne-Digify Africa kusebenzisane ne-Media Monitoring Africa (i-MMA) kanye ne-Film and Publication Board (FPB) ukubamba isithangami ku-inthanethi. Isithangami sibhekiswe ekugcineni abantwana bephephile emhlabeni wezokuxhumana naku-inthanethi. Lolu hlelo luhlose ukunika abazali nabaphathi ulwazi mayelana nezingozi nezinselelo ezibhekene nezingane ezisebenzisa imishini yezobuchwepheshe.,zul,machine,1
"It is why we are working to build flourishing township and rural economies, and focusing on the growth of small businesses. It is why we are investing in infrastructure in these areas and working to improve the provision of services.At the same time, we need to confront racism in our society. We need to have honest conversations not only about our attitudes to one another, but also about the material conditions that divide us. For as long as the division of wealth and opportunity in South Africa is largely still determined by race and gender, we will not be able to build a truly united nation.The events in Phoenix are a painful reminder of how much work we still need to do to build inclusive communities that have suc-cessfully broken down the boundaries of the past.",eng,human,0
"The government is facing significant challenges in its efforts to eliminate corruption and mismanagement of public funds. A notable example involves approximately 17,000 national and provincial employees who attempted to unfairly increase their own salaries. These individuals sought to divert money specifically allocated for the poor to benefit themselves. This situation highlights the urgent need for stricter oversight to ensure resources reach the vulnerable citizens they are intended for.",eng,machine,1
"According to Health Minister Dr Joe Phaahla, on 25 April South Africa recorded a 137% increase in new COVID-19 cases, compared with the previous seven days, driven mainly by higher rates of infection in Gauteng, KwaZulu-Natal and the Western Cape. “COVID-19 remains a threat and we cannot afford to drop all prevention measures,” said Minister Phaahla. “We again urge all those who are still not vaccinated to come forward and take the jab. We are still under 50% of adults with at least one jab and that’s not good.",eng,human,0
